transaction_id,customer_id,product_id,amount,payment_type,transaction_time,status
66ab8866-aed8-429e-b9e1-2a07701c46dd,1200,673,541.41,CREDIT_CARD,2025-06-25T21:47:02,SUCCESS
69a92f9e-b2cb-4b8d-aa9c-416902eea036,1298,640,334.85,CREDIT_CARD,2025-07-12T19:57:34,SUCCESS
762b7ac3-3f61-4452-8e94-31322ecf63c2,1148,518,125.36,DebitCard,2025-07-03T09:40:01,SUCCESS
2a5115c6-92a4-40da-9354-0971a6b2648b,1194,655,896.65,credit,2025-08-31T09:46:09,SUCCESS
a7ef8830-6afd-4bd6-aa18-786bd4dace86,1341,665,193.55,wallet,2025-03-18T05:10:30,FAILED
7ed5e606-1ae7-4283-b018-cbdb08063095,1097,624,492.55,NetBanking,2025-04-23T07:07:00,SUCCESS
28dd2e8b-055d-4e89-92c8-6865fc202893,1417,561,476.72,WALLET,2025-04-23T22:37:39,FAILED
642cc2ef-5e5f-4ba0-b559-f8790341d661,1296,536,19.71,NetBanking,2025-01-10T08:37:34,SUCCESS
081eb551-87fd-4ed4-89c0-869af15a8b1a,1039,543,906.32,credit,2025-08-17T00:22:50,SUCCESS
a008bc59-e405-44c4-812b-2236c690b43a,1451,663,38.2,NET_BANKING,2025-07-22T18:14:52,SUCCESS
a353a22f-4669-4502-873a-c1bc530f1a2a,1179,521,774.04,CC,2025-05-27T00:31:19,SUCCESS
5845ada4-3a4f-4201-9fc6-e0d97b74876e,1150,515,107.24,DC,2025-02-28T20:02:32,SUCCESS
d8f8eaca-7be1-4fe1-808c-c4e950a29b8a,1208,619,441.83,debit,2025-07-02T09:58:26,SUCCESS
23184d8c-1b63-40fa-97b2-4508d5b35ff2,1449,652,396.97,WALLET,2025-06-07T12:49:19,SUCCESS
dec7c2a8-86b5-409f-a7f1-80b88fff57cc,1157,652,599.59,debit,2025-06-19T16:27:39,FAILED
9883a25d-a2c8-4734-8f39-df9089759baf,1174,599,969.25,CC,2025-01-15T21:09:20,SUCCESS
d7c31201-3f06-4ddc-a448-b69bab6f7339,1139,579,39.75,CreditCard,2025-04-22T18:33:47,SUCCESS
4ea5e751-8e87-40e8-93da-8fe013d6b524,1256,552,641.87,CREDIT_CARD,2025-04-15T20:11:09,SUCCESS
e4940bcf-a72d-4058-a6a5-e91e70bfc0b3,1357,545,566.58,Upi,2025-02-06T04:26:58,SUCCESS
0e993b59-3991-483f-b190-2d14109e6332,1333,605,896.62,DC,2025-07-09T12:08:23,SUCCESS
b5513965-e9a0-46b3-ad0c-16712c246678,1425,651,65.07,DC,2025-08-08T02:11:17,SUCCESS
9fa21048-c239-4092-84b6-18092a2b56b2,1101,518,202.33,Wallet,2025-07-12T07:14:27,SUCCESS
1925a5c6-8b1c-43a9-aa0c-35161c425e53,1331,517,163.01,CREDIT_CARD,2025-03-03T01:12:37,SUCCESS
ffe7e81a-cedf-4976-822e-dd12b30800dd,1327,539,136.14,CREDIT_CARD,2025-03-24T21:45:46,SUCCESS
3c8bfeda-3438-44dd-bae9-8fa601da890f,1273,689,619.42,NetBanking,2025-02-16T20:33:23,SUCCESS
4e4bbdb4-ab30-4a5a-9d68-68f73b3d0d89,1387,582,743.15,DEBIT_CARD,2025-05-11T09:40:17,SUCCESS
f9b48d7b-50d4-4083-b3af-fa738d117b7a,1291,699,184.73,Upi,2025-05-08T02:52:24,SUCCESS
c4b7c92c-a036-47f3-a831-350305d4446d,1106,573,79.07,WALLET,2025-01-16T09:10:25,SUCCESS
f81cf0fa-1b00-44ae-8697-477c2f3105f3,1134,581,227.72,CC,2025-04-12T05:40:22,SUCCESS
f6ac62fe-c15a-406c-b1bc-bf644e94fa65,1068,622,861.06,CreditCard,2025-02-16T08:43:55,SUCCESS
f6870f9a-0461-4a9e-adf6-4e7d7323478b,1479,645,323.01,upi,2025-02-21T06:30:48,SUCCESS
322e0956-21cd-4d2b-ac6d-b2e7f11be07e,1088,513,729.64,DC,2025-07-23T11:44:48,SUCCESS
287e9dd1-0396-436f-84d4-03166c3ae64e,1420,587,349.06,CC,2025-03-19T20:37:26,FRAUD
6817b70e-2228-481e-afd2-40172065ce60,1467,685,768.14,NetBanking,2025-06-28T14:02:49,SUCCESS
fadc0685-076b-4b6f-b834-2652f517c145,1431,683,31.99,NetBanking,2025-08-24T16:25:45,SUCCESS
5ad29670-d291-4192-b1fd-3ecda24e63cc,1179,517,832.25,netbanking,2025-05-19T01:01:26,SUCCESS
72c469c9-91f7-4d47-be19-8c9cdef29fb2,1203,503,391.25,credit,2025-06-14T01:13:20,FAILED
13719394-78da-456a-9bb6-939abee32755,1195,579,279.86,CREDIT_CARD,2025-01-16T11:17:21,SUCCESS
154f9f82-e0cd-49a5-863f-ef3306e099d5,1106,553,23.92,NetBanking,2025-01-25T01:06:30,SUCCESS
e19ee9b8-9ac9-4a02-8bdd-8bbcea6cb228,1443,612,485.44,DC,2025-02-25T19:57:34,SUCCESS
ca7b3ee8-9db0-49fc-9bd1-c82112c0e5e4,1130,619,278.24,UPI,2025-02-25T08:22:06,SUCCESS
1dec1330-ff7e-4a23-8b46-230dcd538b37,1361,559,193.08,wallet,2025-06-30T22:18:14,SUCCESS
bbb32e42-8084-488e-ad49-e9691ca7f7fc,1306,510,417.81,NetBanking,2025-02-06T00:12:16,SUCCESS
ece3d3e2-9fed-46ba-bfbe-22e652f9d7c0,1019,533,904.17,CREDIT_CARD,2025-06-24T23:54:02,SUCCESS
3c6d893b-22a6-4d9d-914a-a84e8ca09c49,1270,574,853.03,Upi,2025-04-04T02:53:06,SUCCESS
63d10269-1aa9-494c-bd10-a7ee189450e8,1391,638,305.14,netbanking,2025-05-21T06:22:06,SUCCESS
f6a4532e-5a37-464c-a324-f2516efd8e7c,1481,539,533.76,NET_BANKING,2025-04-18T22:36:28,SUCCESS
afa21fb2-816d-4d51-a02b-9cd2d4f880f6,1459,662,337.19,CreditCard,2025-05-27T14:49:45,FAILED
9eb3bd99-c1ac-4c5a-9203-e90116989e02,1015,576,814.17,NET_BANKING,2025-08-22T20:48:26,SUCCESS
de28492b-c3f6-45ed-bfba-bb39f8cbb8d7,1289,547,284.06,CREDIT_CARD,2025-07-20T17:28:42,SUCCESS
a6719b83-2fcc-40d9-96ce-813355d07141,1375,653,370.75,DebitCard,2025-01-04T18:18:25,FAILED
38f4b320-9e0e-4c95-9c91-e7bbf076121f,1093,578,786.09,credit,2025-05-07T02:34:55,FAILED
ff794332-fb63-4a16-a7a6-00f84d01731d,1208,605,294.78,netbanking,2025-04-28T11:24:33,FAILED
d37ada7a-4367-4909-b89c-d911d95fc4fd,1359,686,17.93,NetBanking,2025-03-10T07:11:52,SUCCESS
a1cf91a5-8b9e-4caf-9fc0-b0294a522164,1381,691,133.15,credit,2025-08-28T23:19:23,SUCCESS
25aa5926-a206-46bf-a6fc-a1761674fb29,1002,599,526.11,DEBIT_CARD,2025-01-23T11:58:14,FAILED
3d0a4ec7-9cbc-4342-833b-7010d645a502,1350,538,526.06,NetBanking,2025-06-27T00:53:06,FAILED
dc074227-84b9-4aa4-ae54-51725da17017,1018,575,319.41,CreditCard,2025-04-09T21:28:56,SUCCESS
3a9e0742-b454-4bcd-986f-73f182382d86,1424,567,888.57,NetBanking,2025-03-03T00:29:21,SUCCESS
74e98b73-ba6e-4886-bba4-3bb3d7ad0a85,1238,636,208.25,wallet,2025-04-23T18:05:09,FAILED
540bd96b-96f0-4376-94f5-55d535fb04df,1052,582,504.03,Wallet,2025-05-13T06:13:31,SUCCESS
e0e11e82-c398-48e1-953a-93154046efa4,1063,571,392.14,DC,2025-03-01T16:47:44,SUCCESS
ab9bb37f-20c6-4f22-a524-fb2ce2cd3dbc,1091,597,852.58,netbanking,2025-02-21T19:06:31,SUCCESS
947a5d36-d6da-4455-ac0d-ff2116dfeb9c,1043,684,78.13,Upi,2025-01-13T10:11:43,SUCCESS
55580e17-b32c-4a98-8f03-2f3ef88ec02b,1278,591,580.64,upi,2025-02-12T06:20:03,SUCCESS
36ec33d7-f14c-47a5-98f4-d174899609a0,1279,636,877.59,CC,2025-04-19T00:32:08,SUCCESS
92d668e0-1480-4c66-889e-ee18f0246cc1,1130,593,520.72,Wallet,2025-02-15T22:17:41,SUCCESS
6bef593f-740e-413a-8566-efbedb960634,1289,626,301.67,CC,2025-06-18T15:46:10,SUCCESS
03a0f64e-6c52-44de-bd97-e995eb426971,1112,586,969.14,CreditCard,2025-02-05T06:39:12,SUCCESS
fcd147d1-6bac-4df0-9e69-3db04dee62e5,1433,571,453.93,CreditCard,2025-07-03T12:09:18,FAILED
89e4a40a-220a-400a-9fba-aa03660bcda0,1341,572,697.22,WALLET,2025-01-13T23:56:02,SUCCESS
6d0fdb98-211c-44f9-9e1e-369077d0044e,1272,561,269.55,WALLET,2025-06-19T16:36:52,SUCCESS
310c4691-bb28-4df7-af17-2f3f200d3884,1159,638,719.13,netbanking,2025-04-09T20:06:34,FAILED
c1628c5e-1e58-47d3-a264-2ebe0079e939,1478,538,918.48,DEBIT_CARD,2025-05-04T08:52:54,SUCCESS
95df4ee1-ef0d-4a3f-b110-d3273657ce9d,1356,556,392.71,UPI,2025-05-18T07:00:17,SUCCESS
5f83f487-d8d8-4def-8d39-dd0049a287e9,1189,521,76.85,NET_BANKING,2025-02-23T04:44:46,SUCCESS
213db1ae-5358-4efd-95a2-2848bfd968cc,1072,688,199.67,Wallet,2025-05-15T20:08:00,FRAUD
eb1f0240-7555-4449-b483-c3bc23e00162,1240,667,88.17,debit,2025-08-18T18:17:49,SUCCESS
6a7bafad-72c2-49fa-9bed-27370bc4d7ee,1464,634,686.78,debit,2025-09-01T10:36:07,SUCCESS
751bfcb1-0b36-4f2c-9559-88ec70ac29da,1117,551,702.31,upi,2025-07-11T14:06:19,FRAUD
7cedb16c-ae96-4bc7-a84c-4816f85b52ca,1359,565,464.77,Upi,2025-01-19T02:26:18,SUCCESS
74e1bfd4-6b46-4ac9-962e-6fdac66b6e21,1403,618,994.9,Upi,2025-05-01T14:39:46,SUCCESS
8c62e793-4f51-4ccf-8b9f-33c0d278b3dd,1292,650,328.1,DEBIT_CARD,2025-08-20T04:47:07,SUCCESS
18028d3e-855b-4940-91f5-4d85d35a412b,1481,579,735.14,DC,2025-02-16T06:29:54,SUCCESS
05422e3f-f323-46a0-bf45-4a996d786dc9,1477,601,764.38,CreditCard,2025-04-09T14:04:57,FAILED
80497051-4f32-4a2f-861d-5e6a1930c475,1455,693,14.68,DebitCard,2025-03-04T23:01:48,SUCCESS
52de7dfa-23c4-4122-9a0f-a7537c095b20,1217,681,29.96,Upi,2025-04-30T03:19:19,SUCCESS
a869ab86-53d4-4a68-b644-af01dab1ce82,1391,670,215.08,Wallet,2025-09-04T05:24:57,FAILED
dd311b9d-a838-4de7-a821-f05d73ae6f95,1085,590,625.78,DebitCard,2025-03-09T02:13:34,SUCCESS
4259d9e2-da57-4692-b213-97e03385ebe3,1016,500,657.61,upi,2025-09-03T19:53:50,SUCCESS
47081f30-cfb5-4941-bfe1-99badfb77126,1445,660,276.37,UPI,2025-05-10T05:14:22,SUCCESS
60fdb7d8-9c60-4e62-bf40-7947dda64483,1068,644,940.26,CREDIT_CARD,2025-02-08T12:28:00,SUCCESS
0f264eb0-40c1-4787-923d-61248477fe68,1458,641,160.75,upi,2025-09-04T15:23:00,SUCCESS
e43026dc-bc09-4d26-a22a-647b819f6cf8,1287,513,881.21,DEBIT_CARD,2025-05-09T13:32:11,SUCCESS
36e142a3-8343-49d1-9485-d7f90e7b8109,1196,671,797.79,CreditCard,2025-04-29T10:12:28,SUCCESS
b9c1fd9a-02af-4a52-a926-60de42c513e9,1497,622,416.87,NET_BANKING,2025-05-07T10:03:03,FAILED
c6d7289e-4dbe-4a14-95d9-d8938d0f7a69,1464,586,646.48,CREDIT_CARD,2025-07-02T21:07:21,SUCCESS
47b6474e-31c3-40c3-bb8c-054dfc3eaa58,1404,647,18.41,CreditCard,2025-06-25T03:50:42,SUCCESS
17743531-9053-48fd-b696-a99e82e19c48,1310,577,888.03,upi,2025-04-23T15:05:25,SUCCESS
fccdba8a-e188-47e9-8af4-1c4b22f6448d,1119,636,825.43,UPI,2025-04-28T00:37:37,SUCCESS
baf1ec20-d6e2-463e-89bf-098a935179cd,1124,612,934.29,credit,2025-05-12T22:30:09,FAILED
cd572bcc-7e71-40c0-96e4-b1c4d83cbd4d,1056,509,975.7,UPI,2025-05-19T16:36:12,SUCCESS
6c7cc653-f900-4733-830c-0b1ca90e23b5,1280,631,640.72,upi,2025-08-06T03:05:32,SUCCESS
f708a1b4-584c-442a-9bd4-d7a5e1628a66,1214,574,997.52,DC,2025-08-22T04:07:26,SUCCESS
acebed30-5fd3-4b83-90f8-089d319b203d,1220,605,221.06,CreditCard,2025-04-17T02:18:06,SUCCESS
27a7c1fd-23c2-4be6-9bc6-9a90cdc62fc4,1349,525,120.77,wallet,2025-06-09T16:43:39,FRAUD
31c3722f-47d1-43aa-9498-88eb632539c4,1347,608,349.07,NetBanking,2025-04-28T22:23:25,SUCCESS
718223a5-22db-4ff4-9daf-c4181acb7b77,1167,562,174.73,debit,2025-01-28T00:56:12,SUCCESS
b815ebb8-d803-4b7c-87a5-5de0806d1744,1448,576,361.07,NET_BANKING,2025-01-16T08:01:33,SUCCESS
90c204da-bf14-48f9-bb3a-4985458bf6fa,1076,636,776.71,upi,2025-04-09T07:06:28,SUCCESS
67459491-af74-436a-840d-7fa6e0a9be95,1370,507,957.56,DebitCard,2025-03-18T15:16:21,FAILED
7c7d80c5-60e9-4c06-8a85-d666bc99ea40,1140,682,422.67,WALLET,2025-04-21T21:37:52,SUCCESS
e6d0392d-1995-4c99-9362-c2be578be881,1015,604,757.44,DC,2025-01-17T20:02:39,SUCCESS
5709f8d3-ac9f-46eb-a93c-d50def1880ca,1166,684,652.01,Upi,2025-08-15T01:31:33,SUCCESS
442ff527-9115-4f79-ba14-ce1717f55a47,1150,669,678.25,Upi,2025-05-12T16:50:49,SUCCESS
8b39de07-89f2-458d-9a64-432a8a054bbe,1333,565,703.26,NET_BANKING,2025-09-08T07:11:23,SUCCESS
1ef694d6-e8ff-456d-a64f-baec498d72a7,1236,566,967.56,NET_BANKING,2025-05-10T02:36:24,SUCCESS
d78c37b2-645e-41a7-b138-7e3d8e96dac5,1181,614,54.05,netbanking,2025-08-24T05:12:57,SUCCESS
bef553cd-75c5-4b19-9bdd-275b7196de8a,1077,698,598.76,CREDIT_CARD,2025-01-31T12:40:13,FRAUD
7d6fdfeb-1ea1-47c3-b91c-3c28df4cdc28,1009,657,432.19,CC,2025-06-15T03:42:58,SUCCESS
65444aa2-cc7b-4226-9f6a-844795e3b931,1439,662,420.76,DC,2025-06-28T17:58:24,FAILED
a039af3f-b44d-4bc2-9725-bb831a2de43c,1145,525,736.33,NET_BANKING,2025-02-18T01:15:35,SUCCESS
efba8b2b-9753-46e1-816f-400fe4e08044,1153,579,691.33,Wallet,2025-01-17T18:24:16,SUCCESS
bd6d3d5f-5d9e-47c3-b5f0-ad28484613dc,1339,639,142.63,NetBanking,2025-08-07T02:36:01,SUCCESS
6e78911d-72d6-491d-8091-96b487d51ba2,1272,539,576.34,UPI,2025-06-24T16:48:56,SUCCESS
4c9a9363-a762-4269-a70f-9eb8c2d8be40,1287,546,942.83,WALLET,2025-03-14T18:13:25,SUCCESS
7dd3a7b7-eca0-4e11-a3c6-d2c5ab5dccda,1040,621,636.07,debit,2025-08-16T02:42:08,SUCCESS
52dd22b0-064e-4308-b3ae-b0936b0ce3ef,1429,642,708.73,Upi,2025-05-14T01:37:39,SUCCESS
a09e7c31-b77d-40e3-9ce5-c8ada51f1783,1390,545,860.6,debit,2025-02-08T15:03:29,SUCCESS
e8251b52-e915-4d3f-8fa7-184446259c65,1037,627,716.19,NET_BANKING,2025-06-15T14:25:48,SUCCESS
e8e30c18-97a9-4304-9607-c050e66c4bdd,1381,571,397.47,DEBIT_CARD,2025-06-20T07:58:51,SUCCESS
41963357-675f-461e-a58f-d66abec11a5f,1078,594,457.55,netbanking,2025-02-09T04:16:05,SUCCESS
274cae65-5318-4ad6-b89e-a525c9b0993c,1181,527,919.89,upi,2025-08-18T01:08:59,SUCCESS
e8e8a7ff-8941-4941-bd63-4486c3842ace,1268,588,436.89,wallet,2025-05-30T06:13:46,SUCCESS
641a8f9e-c792-4ac5-86d8-b9e57862e4e3,1371,605,727.31,CreditCard,2025-08-18T02:55:58,FAILED
5d49893a-b65a-4061-bc7f-8014831dd5b6,1031,586,429.16,Wallet,2025-04-23T22:55:09,SUCCESS
fec3fa65-1926-4865-96f5-d37f0bf9490e,1422,541,571.22,UPI,2025-05-20T21:43:31,SUCCESS
6be943f3-d40c-43c9-b0b9-91123cf57665,1492,662,816.65,CreditCard,2025-04-02T02:29:43,SUCCESS
7dd35465-4d02-470b-b178-dde2911d3417,1449,668,866.3,Upi,2025-04-22T06:54:43,SUCCESS
59b3610d-c6b5-4278-a8d4-a41429445074,1267,578,494.32,DebitCard,2025-02-08T05:55:26,FAILED
ef3c8e4d-41ec-4099-85b9-f28e8d2d9dbe,1492,577,850.05,CC,2025-08-09T11:46:30,SUCCESS
b3d27c34-f60d-4f35-9722-63875a7df8d3,1026,641,900.11,credit,2025-04-18T13:00:14,SUCCESS
3915a2ef-da70-47a6-84b9-b4a4aa2cfb82,1253,621,836.06,CREDIT_CARD,2025-05-04T20:31:37,SUCCESS
3bbcf392-9a3d-44bd-9cb1-c6619e407cc0,1499,504,115.33,DEBIT_CARD,2025-01-03T02:01:49,FAILED
075d01d2-10e1-488d-abb0-deaa1efc2105,1228,589,257.16,DC,2025-08-30T08:53:41,SUCCESS
b801e0e2-b745-4a42-99f2-a0f28d70d559,1209,534,496.85,DC,2025-08-15T11:18:32,FAILED
b901aa5e-7f77-4ddb-a4e9-349c69c8dd38,1200,607,687.9,DebitCard,2025-05-21T06:39:52,SUCCESS
70bd6df2-dc39-4f19-83d1-aed3c7d072e9,1100,588,387.96,wallet,2025-02-25T04:36:07,SUCCESS
1dc00663-848e-4693-9977-ef4a8927ead7,1260,563,810.03,CREDIT_CARD,2025-02-15T05:15:03,SUCCESS
f0229f4b-eebf-4371-9151-0ecfdfd041a1,1142,648,889.68,NetBanking,2025-01-12T22:37:08,SUCCESS
e7367d89-2075-40ad-ab99-221dcc077077,1272,557,925.62,DEBIT_CARD,2025-09-07T09:03:54,SUCCESS
14311fe5-6a73-4044-aec6-41bb6acad5ee,1422,652,712.87,UPI,2025-03-09T17:42:30,FAILED
261e3d85-4ddd-4c69-8aa8-2a227b73e4d1,1093,653,861.08,Wallet,2025-02-01T17:26:08,FAILED
5300a3b2-da88-4e69-86ea-acaa39f5a223,1103,624,833.59,debit,2025-06-26T05:06:39,SUCCESS
a15bd422-54c6-41fd-91ea-14cd80eec600,1403,618,68.77,NetBanking,2025-08-16T17:39:39,FRAUD
5de72e88-dad3-40a2-a0ac-de98855b4409,1042,517,952.42,Upi,2025-06-05T08:27:52,SUCCESS
61ef6c52-79bf-4f5a-a2fa-147beee32017,1042,605,133.71,WALLET,2025-02-06T00:10:59,SUCCESS
609a0732-3238-407f-92fd-90e30525b5c6,1292,563,266.57,Upi,2025-03-25T20:03:23,FAILED
fd5e25a2-cfd5-4a34-a9ab-ee486c844f44,1087,557,792.17,WALLET,2025-08-09T08:20:35,SUCCESS
85a81b2a-f743-426a-835e-8e9fa54949b2,1274,540,813.97,wallet,2025-07-18T03:13:48,SUCCESS
de77256c-2335-4f82-a9be-6d4cbac0da09,1103,675,724.02,NET_BANKING,2025-08-06T21:48:04,SUCCESS
f95d972d-9d5e-4666-aa0e-18feb935330c,1109,583,29.17,debit,2025-08-17T17:55:30,SUCCESS
a49cf5ee-0813-4121-9cc6-85d2851d1f1e,1040,535,380.2,Upi,2025-08-03T10:06:17,SUCCESS
2fdbbfc0-ffb5-4376-b6f2-516487f22912,1306,512,632.66,netbanking,2025-08-21T23:37:43,FAILED
c661be0d-580f-42d3-9092-424978165f4d,1281,525,459.09,Wallet,2025-07-10T19:07:01,SUCCESS
83a5df0b-91d0-48bd-8568-0a761735ff86,1061,526,922.89,upi,2025-05-03T23:02:20,SUCCESS
279687cb-495f-426b-9377-cc8503a9aeb4,1255,642,845.56,netbanking,2025-03-09T08:06:39,SUCCESS
8ac9b88c-6407-401a-8504-311877263121,1306,685,630.69,NET_BANKING,2025-08-19T06:27:04,FAILED
fce28a66-cf5f-4d2d-abc1-33f7bd7eec46,1311,590,743.22,Upi,2025-04-17T10:54:52,FAILED
5695a38f-e4d9-4720-95c7-c58a67507506,1298,574,807.54,DEBIT_CARD,2025-01-09T11:08:12,SUCCESS
4bb3d7ca-1875-4ea3-a83b-1aa7302f565a,1395,521,797.27,debit,2025-06-28T12:23:59,FAILED
f26b9bb4-b917-44f8-a70f-5bd1eebf20a1,1182,634,229.04,DebitCard,2025-09-08T17:25:08,SUCCESS
46cb15df-ef73-487d-8dd9-cc889ae903e4,1019,557,716.63,DC,2025-06-03T12:32:12,SUCCESS
bf175ae1-01c3-4f30-9901-f5aafec9d010,1039,677,645.9,NetBanking,2025-07-07T06:40:26,SUCCESS
2bf74549-f999-4b5c-94b2-383e8da41fe3,1034,636,27.67,wallet,2025-07-11T15:32:30,SUCCESS
23547d47-fbbf-46a7-994f-e4df9e6d51b1,1128,624,225.9,CREDIT_CARD,2025-07-31T12:15:42,SUCCESS
13af4a43-2121-494f-8364-4cd0fb88df5f,1491,615,943.87,CC,2025-09-11T11:16:41,SUCCESS
c8d6cfc5-e354-4417-ab24-3601ad2c9d43,1386,624,528.39,WALLET,2025-05-14T13:28:02,SUCCESS
c2b49ae5-d044-449c-8cbd-33c8d17c2997,1167,623,859.54,UPI,2025-01-12T14:11:37,SUCCESS
c917dfd1-1f44-45e3-8176-2284644da870,1461,586,30.66,NetBanking,2025-02-07T03:10:38,SUCCESS
230484d1-92ca-4a4e-b786-9aab53102f64,1320,653,321.13,DebitCard,2025-05-28T01:33:55,SUCCESS
1ccf5146-953f-46f5-bffc-f8d22eb5fb56,1464,613,384.2,upi,2025-01-01T14:39:29,SUCCESS
f1929a96-78eb-4a8a-bb80-323d51c2e33d,1074,516,843.27,CreditCard,2025-06-11T07:19:07,FAILED
bd713b72-39bf-429c-bfdf-92f980e7f358,1111,647,358.44,DC,2025-01-15T04:12:45,SUCCESS
98cb3f2c-2745-4623-a12d-3ee5bbe19f0c,1312,618,496.27,credit,2025-07-28T19:55:33,FRAUD
fd0190ae-cfb3-4163-8add-416c1aa74673,1086,590,988.48,Wallet,2025-01-18T13:58:36,FAILED
60492af2-4858-4b71-928a-02c438709240,1485,586,906.72,DEBIT_CARD,2025-07-02T22:41:08,SUCCESS
56ab2be3-7d0d-456c-a818-faf8ba203e41,1336,686,924.22,credit,2025-09-13T14:37:25,SUCCESS
45a87199-4a26-433b-accf-50261bc8ac3f,1335,621,681.38,Wallet,2025-02-05T21:48:36,SUCCESS
70eb577d-e646-4104-a392-7f80ff8e1ace,1257,697,975.11,DEBIT_CARD,2025-08-22T23:49:34,SUCCESS
12ed63c8-83e9-4b74-8216-d02c1c8d116a,1117,677,724.68,WALLET,2025-06-18T13:07:49,SUCCESS
c42b4835-5fa5-40f6-a952-2b8fa3d1c37d,1274,544,33.97,DEBIT_CARD,2025-08-02T19:35:41,SUCCESS
4f07d06c-7347-47e4-a703-40c5804ccb12,1094,537,595.26,Wallet,2025-08-21T13:17:40,SUCCESS
1caca88b-16f8-400d-b0fd-35cb32cbabf4,1359,551,253.67,DC,2025-03-09T01:04:44,SUCCESS
927cbe2d-3b46-423e-a1ce-fd4ce0b0d935,1205,594,438.39,CreditCard,2025-08-03T21:43:50,SUCCESS
8d463994-57ef-46a1-b838-e3090b15699e,1310,636,480.07,wallet,2025-07-18T06:40:46,SUCCESS
ce9e8742-b217-4390-a575-a146d374114b,1372,682,898.71,NetBanking,2025-03-20T01:50:13,SUCCESS
f4ac016f-7c5c-4bf6-9157-e3872825d89a,1178,507,911.51,upi,2025-03-07T17:25:39,SUCCESS
375274bb-82c2-4b74-abe9-900d7d9a1093,1202,513,614.1,netbanking,2025-02-08T11:00:50,SUCCESS
da6690f5-249a-4628-b1de-203e2d06c831,1106,652,813.19,DEBIT_CARD,2025-04-22T05:52:27,SUCCESS
cd25b913-7a51-4f7c-8daf-aee8c6d0cf40,1265,572,948.03,DEBIT_CARD,2025-07-20T22:46:32,SUCCESS
771789e7-3b7d-4691-ab7d-f02dccea9dac,1335,647,644.69,upi,2025-06-01T00:32:00,SUCCESS
468986eb-73c2-4c76-8c5b-6e2c4d8fa08b,1209,593,41.25,upi,2025-08-19T17:50:29,SUCCESS
4ebcb2d3-0bc5-4d7e-8ca5-4e22d95e73c7,1026,502,82.56,CC,2025-04-25T18:25:08,SUCCESS
d1144188-bfe5-4ebf-964d-51b6d8d2a37e,1412,667,495.22,debit,2025-08-04T21:02:14,SUCCESS
8ef7a4e4-8656-4971-a048-e5d4f5ada90d,1133,623,422.36,WALLET,2025-02-08T21:49:08,SUCCESS
7d69319f-8691-407a-aee6-75608da1a8de,1088,576,983.97,CC,2025-04-03T11:10:47,SUCCESS
b9ec0dc3-7ecf-4259-943b-9ac883d98f85,1095,592,319.04,NetBanking,2025-02-14T19:13:37,SUCCESS
70300df2-1719-48ef-9a93-a98fda232704,1166,516,819.36,debit,2025-04-11T01:36:19,SUCCESS
8eea2c0c-98d6-4459-adb7-96c366327670,1486,670,967.61,Wallet,2025-07-21T03:11:25,FRAUD
cd25fbc9-ea0a-4459-8143-120b811532a9,1090,642,893.73,upi,2025-04-06T03:49:30,SUCCESS
b9d5b307-e3bf-445e-819a-34d5ae6cd1da,1450,598,116.71,DC,2025-02-01T02:57:28,SUCCESS
94a6a6c2-e6a5-4c55-ac84-6845be2c82b1,1316,689,995.08,DebitCard,2025-06-20T21:48:58,FAILED
51277949-8d8e-4b17-aff8-7e4cab7be832,1053,637,886.68,NET_BANKING,2025-03-27T03:51:44,SUCCESS
c790c208-377c-4341-8fbe-98e11489ae8b,1174,662,776.35,DebitCard,2025-03-31T08:02:34,SUCCESS
b373f74f-7de0-45e9-9a9c-7b915dad88d7,1433,602,718.08,Wallet,2025-08-28T22:36:20,SUCCESS
3e20c844-25d2-4a25-824a-ddb8cb937cb7,1201,541,184.55,upi,2025-02-10T10:29:57,SUCCESS
cb423497-2955-4da0-ab66-138cc3c130ac,1371,566,422.82,NET_BANKING,2025-09-02T15:07:05,SUCCESS
6a8ab055-4036-4a09-a58d-c1d9400323d7,1130,691,516.2,Wallet,2025-06-08T15:24:57,SUCCESS
56e202f9-b34e-4877-9cff-cbb537ccc9e3,1413,580,105.21,upi,2025-05-29T02:30:05,SUCCESS
d92f1c56-46fc-4f7a-9fae-031832c49e4f,1357,579,215.18,NET_BANKING,2025-07-08T09:30:05,SUCCESS
62e5b8f2-4568-467f-96ce-e77bb1c12e46,1212,618,270.67,UPI,2025-09-07T19:06:59,SUCCESS
be473ad0-52a2-4bcd-82f0-67b25dd40d21,1147,562,301.29,UPI,2025-02-19T21:10:42,SUCCESS
ccfb95d9-8ffe-4bba-9b5e-e2af400dc05a,1416,664,889.3,Upi,2025-08-26T12:32:10,FAILED
d34b4357-65dc-40ee-a467-de70e049c7f9,1043,665,887.01,CC,2025-01-10T15:44:54,SUCCESS
901efbd7-c486-47de-996a-f1d75f8ac022,1327,617,783.06,CREDIT_CARD,2025-01-20T20:37:31,SUCCESS
50748582-1475-4587-8b14-ac21ff62c65b,1064,561,734.56,upi,2025-06-11T15:12:03,SUCCESS
277250df-6ada-4422-b253-bff9a37a7d58,1072,507,487.37,UPI,2025-07-29T20:18:03,SUCCESS
6abba2ee-048e-4afc-adaa-52f84498b246,1135,502,626.11,DebitCard,2025-08-28T01:08:34,FRAUD
